Force,Displacement,Velocity
271.97,-0.00690664,1.5262
271.97,-0.00680898,1.54573
271.97,-0.00671133,1.5555
274.39,-0.00661367,1.57503
276.81,-0.00651602,1.59456
274.39,-0.00641836,1.61409
276.81,-0.00636953,1.62874
276.81,-0.00622305,1.63363
279.23,-0.00617422,1.62874
276.81,-0.00607656,1.62874
276.81,-0.00597891,1.63363
279.23,-0.00583242,1.64339
281.65,-0.00573477,1.64339
281.65,-0.00563711,1.64339
281.65,-0.00553945,1.64827
281.65,-0.0054418,1.65804
284.06,-0.00529531,1.67757
286.48,-0.00524648,1.70198
286.48,-0.00514883,1.72152
286.48,-0.00505117,1.73128
286.48,-0.00490469,1.73128
286.48,-0.00480703,1.73616
288.9,-0.00470937,1.74593
288.9,-0.00461172,1.7557
288.9,-0.00451406,1.75081
291.32,-0.00441641,1.73616
291.32,-0.00431875,1.71663
291.32,-0.00417227,1.71663
291.32,-0.00407461,1.74105
293.73,-0.00392812,1.77034
293.73,-0.00383047,1.79476
293.73,-0.00373281,1.80452
293.73,-0.00363516,1.81429
296.15,-0.0035375,1.82405
296.15,-0.00339102,1.83382
298.57,-0.00334219,1.82894
296.15,-0.0031957,1.81917
296.15,-0.00309805,1.80452
296.15,-0.00295156,1.79964
298.57,-0.00285391,1.80941
298.57,-0.00275625,1.83382
300.99,-0.00265859,1.85823
298.57,-0.00251211,1.85823
298.57,-0.00241445,1.84359
300.99,-0.0023168,1.84359
303.41,-0.00217031,1.85823
303.41,-0.00207266,1.87777
303.41,-0.00192617,1.87777
303.41,-0.00182852,1.85823
303.41,-0.00173086,1.8387
303.41,-0.0016332,1.84847
303.41,-0.00148672,1.868
303.41,-0.00138906,1.89241
303.41,-0.00129141,1.89241
303.41,-0.00114492,1.88753
303.41,-0.00104727,1.88265
305.82,-0.00090078,1.88265
308.24,-0.00080312,1.89241
308.24,-0.00070547,1.8973
308.24,-0.00060781,1.89241
305.82,-0.00046133,1.87288
305.82,-0.00031484,1.86312
308.24,-0.00026602,1.868
308.24,-0.00011953,1.88265
308.24,-0.00002187,1.8973
308.24,0.00012461,1.8973
310.66,0.00022227,1.88265
310.66,0.00031992,1.89241
313.08,0.00046641,1.91683
313.08,0.00056406,1.93636
313.08,0.00066172,1.93148
313.08,0.0008082,1.90218
313.08,0.00090586,1.88753
313.08,0.00105234,1.88753
315.5,0.00115,1.8973
315.5,0.00124766,1.8973
315.5,0.00134531,1.88265
313.08,0.00144297,1.87288
315.5,0.00158945,1.87777
315.5,0.00168711,1.89241
315.5,0.00178477,1.90218
315.5,0.00193125,1.8973
313.08,0.00202891,1.87777
313.08,0.00212656,1.85823
313.08,0.00222422,1.85335
315.5,0.0023707,1.86312
315.5,0.00246836,1.868
313.08,0.00256602,1.85823
313.08,0.0027125,1.8387
313.08,0.00281016,1.83382
313.08,0.00295664,1.84359
313.08,0.0030543,1.85823
313.08,0.00315195,1.85823
313.08,0.00324961,1.84359
313.08,0.00334727,1.82894
310.66,0.00349375,1.82405
310.66,0.00359141,1.82894
313.08,0.00368906,1.82894
310.66,0.00383555,1.81917
308.24,0.0039332,1.79964
308.24,0.00403086,1.78988
308.24,0.00417734,1.78011
310.66,0.00422617,1.78499
310.66,0.00437266,1.79476
308.24,0.00447031,1.79476
308.24,0.00456797,1.78499
308.24,0.00471445,1.76546
308.24,0.00476328,1.7557
308.24,0.00490977,1.75081
305.82,0.00500742,1.74105
305.82,0.00510508,1.7264
305.82,0.00525156,1.70687
305.82,0.00530039,1.70198
305.82,0.00544688,1.70687
305.82,0.00554453,1.71663
305.82,0.00564219,1.71175
303.41,0.00573984,1.6971
303.41,0.0058375,1.67269
303.41,0.00593516,1.66292
303.41,0.00608164,1.6678
303.41,0.00613047,1.67269
300.99,0.00627695,1.6678
300.99,0.00632578,1.65804
298.57,0.00647227,1.64827
300.99,0.00656992,1.64339
300.99,0.00666758,1.64827
300.99,0.00676523,1.64339
298.57,0.00686289,1.62386
296.15,0.00696055,1.59456
298.57,0.0070582,1.57991
296.15,0.00715586,1.57503
296.15,0.00725352,1.57991
296.15,0.00735117,1.56527
296.15,0.00744883,1.54573
296.15,0.00754648,1.5262
296.15,0.00759531,1.53109
293.73,0.0077418,1.53597
293.73,0.00779063,1.53597
293.73,0.00788828,1.51155
291.32,0.00798594,1.48226
288.9,0.00808359,1.45296
288.9,0.00818125,1.43831
291.32,0.00827891,1.43343
288.9,0.00832773,1.43831
288.9,0.00842539,1.43343
286.48,0.00852305,1.42366
286.48,0.0086207,1.40902
286.48,0.00866953,1.39925
286.48,0.00876719,1.38948
284.06,0.00886484,1.37972
284.06,0.0089625,1.3553
284.06,0.00901133,1.33089
281.65,0.00910898,1.32113
281.65,0.00915781,1.31624
281.65,0.00925547,1.32113
281.65,0.00935312,1.31136
281.65,0.00940195,1.30159
279.23,0.00949961,1.28695
279.23,0.00954844,1.27718
279.23,0.00964609,1.26253
279.23,0.00969492,1.243
276.81,0.00979258,1.21859
274.39,0.00984141,1.19417
274.39,0.00993906,1.18441
274.39,0.00998789,1.17952
274.39,0.01008555,1.17952
271.97,0.01013437,1.16488
271.97,0.0101832,1.14534
269.56,0.01028086,1.12093
269.56,0.01032969,1.10628
269.56,0.01042734,1.09163
267.14,0.01047617,1.07698
267.14,0.010525,1.05257
264.72,0.01062266,1.03304
264.72,0.01067148,1.02816
264.72,0.01072031,1.02327
264.72,0.01081797,1.01839
262.3,0.0108668,1.00374
262.3,0.01091562,0.98421
259.88,0.01096445,0.96468
259.88,0.01101328,0.95003
257.47,0.01111094,0.94027
257.47,0.01115977,0.9305
257.47,0.01115977,0.90609
255.05,0.01125742,0.88655
255.05,0.01130625,0.87191
255.05,0.01135508,0.85726
255.05,0.01140391,0.84749
252.63,0.01145273,0.83284
250.21,0.01150156,0.81331
247.79,0.01155039,0.7889
247.79,0.01159922,0.77425
247.79,0.01164805,0.7596
247.79,0.01169687,0.74007
245.38,0.01169687,0.72542
245.38,0.01179453,0.70589
242.96,0.01179453,0.68636
242.96,0.01184336,0.67659
240.54,0.01189219,0.66195
240.54,0.01194102,0.64241
238.12,0.01198984,0.62288
235.7,0.01203867,0.59359
235.7,0.01203867,0.57894
233.29,0.0120875,0.56917
233.29,0.01213633,0.55941
233.29,0.01213633,0.54476
230.87,0.01213633,0.52034
228.45,0.01218516,0.49593
228.45,0.01223398,0.48128
228.45,0.01228281,0.4764
226.03,0.01228281,0.46663
223.61,0.01228281,0.43734
221.2,0.01233164,0.40316
221.2,0.01238047,0.38363
221.2,0.01238047,0.37874
221.2,0.01238047,0.37874
218.78,0.0124293,0.36409
216.36,0.01247812,0.32991
213.94,0.01247812,0.30062
211.52,0.01247812,0.29085
211.52,0.01247812,0.29085
209.11,0.01252695,0.28109
209.11,0.01252695,0.25179
204.27,0.01252695,0.22249
201.85,0.01257578,0.20296
199.43,0.01257578,0.1932
199.43,0.01257578,0.18343
197.02,0.01257578,0.1639
192.18,0.01257578,0.1346
187.34,0.01257578,0.1053
187.34,0.01262461,0.09066
182.51,0.01262461,0.08577
180.09,0.01262461,0.08089
175.25,0.01262461,0.06136
170.42,0.01262461,0.03695
165.58,0.01262461,0.01741
160.75,0.01262461,0.00765
155.91,0.01262461,0.00277
148.66,0.01262461,-0.01188
136.57,0.01262461,-0.04118
122.06,0.01262461,-0.07048
102.72,0.01262461,-0.08024
83.37,0.01262461,-0.07536
64.03,0.01262461,-0.08024
47.1,0.01262461,-0.09489
30.18,0.01262461,-0.12419
15.67,0.01257578,-0.15348
8.41,0.01257578,-0.1779
3.58,0.01257578,-0.19255
1.16,0.01252695,-0.22184
-1.26,0.01252695,-0.26091
-1.26,0.01252695,-0.29997
-1.26,0.01247812,-0.32927
-1.26,0.01247812,-0.33903
1.16,0.01247812,-0.33903
-1.26,0.0124293,-0.34391
-3.68,0.0124293,-0.36345
-6.09,0.0124293,-0.39274
-8.51,0.01238047,-0.40739
-10.93,0.01233164,-0.42204
-10.93,0.01233164,-0.4318
-13.35,0.01228281,-0.45622
-15.77,0.01228281,-0.48063
-18.18,0.01223398,-0.50016
-18.18,0.01218516,-0.50993
-20.6,0.01218516,-0.52458
-20.6,0.01213633,-0.53923
-23.02,0.0120875,-0.56364
-25.44,0.0120875,-0.58317
-27.86,0.01203867,-0.59782
-30.27,0.01203867,-0.6027
-32.69,0.01194102,-0.61247
-35.11,0.01194102,-0.63688
-37.53,0.01184336,-0.65641
-37.53,0.01184336,-0.66618
-39.94,0.01179453,-0.67595
-39.94,0.0117457,-0.68571
-42.36,0.01169687,-0.70036
-44.78,0.01164805,-0.71989
-47.2,0.01164805,-0.73454
-47.2,0.01155039,-0.74919
-49.62,0.01155039,-0.76384
-52.03,0.01145273,-0.7736
-52.03,0.01145273,-0.77848
-49.62,0.01140391,-0.77848
-52.03,0.01135508,-0.77848
-52.03,0.01130625,-0.78337
-54.45,0.01125742,-0.78337
-56.87,0.01120859,-0.78825
-59.29,0.01115977,-0.80778
-66.54,0.01111094,-0.84684
-73.8,0.01106211,-0.89567
-78.63,0.01101328,-0.93962
-81.05,0.01096445,-0.9738
-83.47,0.0108668,-0.99333
-85.89,0.01081797,-1.01286
-88.3,0.01072031,-1.02751
-93.14,0.01067148,-1.04704
-95.56,0.01062266,-1.0568
-97.98,0.01057383,-1.07145
-97.98,0.01047617,-1.07634
-100.39,0.01047617,-1.08122
-105.23,0.01037852,-1.09587
-107.65,0.01028086,-1.11052
-112.48,0.01023203,-1.12028
-112.48,0.0101832,-1.13005
-114.9,0.01008555,-1.1447
-117.32,0.01003672,-1.16911
-122.16,0.00993906,-1.19352
-124.57,0.00989023,-1.20817
-124.57,0.00979258,-1.21305
-124.57,0.00974375,-1.21794
-129.41,0.00964609,-1.23259
-134.25,0.00954844,-1.26188
-139.08,0.00949961,-1.27653
-139.08,0.00945078,-1.2863
-141.5,0.00935312,-1.2863
-143.92,0.00925547,-1.29118
-146.34,0.00920664,-1.30095
-148.75,0.00910898,-1.31559
-148.75,0.00906016,-1.33024
-151.17,0.0089625,-1.34001
-153.59,0.00886484,-1.35466
-156.01,0.00881602,-1.37419
-160.84,0.00871836,-1.39372
-163.26,0.0086207,-1.41813
-168.1,0.00852305,-1.4279
-170.52,0.00847422,-1.4279
-172.93,0.00837656,-1.42302
-175.35,0.00827891,-1.4279
-177.77,0.00818125,-1.45231
-182.61,0.00808359,-1.47184
-185.02,0.00803477,-1.48649
-185.02,0.00788828,-1.50114
-185.02,0.00783945,-1.51579
-189.86,0.0077418,-1.53532
-192.28,0.00764414,-1.54997
-194.69,0.00754648,-1.54997
-194.69,0.00744883,-1.5402
-197.11,0.00735117,-1.53532
-199.53,0.00725352,-1.5402
-201.95,0.00720469,-1.55485
-204.37,0.00710703,-1.57438
-206.78,0.00696055,-1.58415
-206.78,0.00686289,-1.59391
-206.78,0.00681406,-1.60368
-209.2,0.00666758,-1.62321
-214.04,0.00656992,-1.64762
-216.46,0.00647227,-1.66227
-216.46,0.00637461,-1.66227
-218.87,0.00632578,-1.66227
-218.87,0.0061793,-1.66716
-221.29,0.00608164,-1.6818
-228.55,0.00598398,-1.69645
-228.55,0.00588633,-1.69645
-230.96,0.00578867,-1.69157
-230.96,0.00569102,-1.69157
-233.38,0.00559336,-1.70134
-235.8,0.00544688,-1.72087
-240.64,0.00539805,-1.73552
-238.22,0.00525156,-1.73552
-238.22,0.00515391,-1.73063
-243.05,0.00505625,-1.73552
-245.47,0.00490977,-1.75016
-247.89,0.00481211,-1.76481
-245.47,0.00471445,-1.76481
-245.47,0.0046168,-1.75993
-247.89,0.00451914,-1.75016
-250.31,0.00442148,-1.75993
-252.73,0.004275,-1.77458
-255.14,0.00417734,-1.78923
-257.56,0.00407969,-1.79899
-259.98,0.00398203,-1.79899
-259.98,0.00383555,-1.80876
-259.98,0.00373789,-1.81852
-262.4,0.00364023,-1.83805
-262.4,0.00349375,-1.84782
-264.82,0.00339609,-1.84782
-264.82,0.00329844,-1.83805
-264.82,0.00315195,-1.83317
-267.23,0.0030543,-1.83317
-269.65,0.00295664,-1.84782
-269.65,0.00285898,-1.8527
-272.07,0.0027125,-1.84782
-272.07,0.00261484,-1.84294
-272.07,0.00251719,-1.84782
-274.49,0.00241953,-1.86735
-274.49,0.00227305,-1.88688
-276.91,0.00217539,-1.88688
-276.91,0.00202891,-1.882
-276.91,0.00193125,-1.87712
-276.91,0.00183359,-1.882
-279.32,0.00173594,-1.882
-279.32,0.00163828,-1.882
-279.32,0.0014918,-1.87223
-279.32,0.00139414,-1.86735
-279.32,0.00129648,-1.86735
-279.32,0.00115,-1.87223
-281.74,0.00105234,-1.88688
-281.74,0.00095469,-1.89665
-281.74,0.00085703,-1.89177
-281.74,0.00071055,-1.87712
-281.74,0.00061289,-1.87712
-284.16,0.00046641,-1.88688
-286.58,0.00036875,-1.90641
-286.58,0.00027109,-1.9113
-284.16,0.00012461,-1.89177
-281.74,0.00002695,-1.87223
-284.16,-0.0000707,-1.86735
-284.16,-0.00016836,-1.87712
-284.16,-0.00031484,-1.88688
-284.16,-0.0004125,-1.88688
-281.74,-0.00051016,-1.88688
-284.16,-0.00065664,-1.89177
-281.74,-0.0007543,-1.90153
-281.74,-0.00090078,-1.90641
-281.74,-0.00099844,-1.90641
-281.74,-0.00109609,-1.89665
-281.74,-0.00119375,-1.882
-279.32,-0.00134023,-1.87223
-281.74,-0.00143789,-1.87223
-281.74,-0.00158437,-1.87223
-281.74,-0.00168203,-1.87223
-279.32,-0.00177969,-1.86247
-279.32,-0.00192617,-1.8527
-274.49,-0.00202383,-1.83805
-274.49,-0.00212148,-1.84294
-274.49,-0.00221914,-1.8527
-274.49,-0.00236562,-1.86247
-272.07,-0.00251211,-1.86735
-272.07,-0.00260977,-1.86247
-269.65,-0.00270742,-1.86247
-269.65,-0.00280508,-1.8527
-272.07,-0.00290273,-1.83805
-272.07,-0.00304922,-1.82341
-267.23,-0.00314687,-1.80876
-264.82,-0.00324453,-1.79899
-262.4,-0.00334219,-1.79899
-264.82,-0.00348867,-1.80876
-264.82,-0.00358633,-1.80876
-259.98,-0.00368398,-1.80387
-255.14,-0.00383047,-1.79411
-255.14,-0.00392812,-1.79899
-255.14,-0.00402578,-1.80876
-255.14,-0.00412344,-1.81364
-252.73,-0.00422109,-1.80387
-250.31,-0.00431875,-1.77946
-250.31,-0.00446523,-1.76481
-250.31,-0.00456289,-1.75505
-247.89,-0.00466055,-1.74528
-245.47,-0.00480703,-1.73552
-243.05,-0.00490469,-1.72087
-240.64,-0.00500234,-1.70622
-238.22,-0.0051,-1.70622
-235.8,-0.00519766,-1.70622
-235.8,-0.00529531,-1.70622
-233.38,-0.00539297,-1.70622
-230.96,-0.00553945,-1.70622
-226.13,-0.00558828,-1.69645
-226.13,-0.00568594,-1.69645
-226.13,-0.00583242,-1.70134
-223.71,-0.00593008,-1.69645
-221.29,-0.00597891,-1.6818
-218.87,-0.00612539,-1.65251
-218.87,-0.00622305,-1.62809
-216.46,-0.0063207,-1.61833
-216.46,-0.00641836,-1.60368
-214.04,-0.00651602,-1.58903
-209.2,-0.00661367,-1.5695
-206.78,-0.00671133,-1.55973
-204.37,-0.00680898,-1.55973
-201.95,-0.00690664,-1.55485
-197.11,-0.0070043,-1.54997
-197.11,-0.00710195,-1.54997
-197.11,-0.00719961,-1.54997
-192.28,-0.00724844,-1.54997
-189.86,-0.00734609,-1.5402
-187.44,-0.00744375,-1.53044
-185.02,-0.00754141,-1.52555
-182.61,-0.00763906,-1.51091
-180.19,-0.00768789,-1.48649
-177.77,-0.00778555,-1.4572
-175.35,-0.0078832,-1.44255
-175.35,-0.00798086,-1.4279
-175.35,-0.00802969,-1.41325
-170.52,-0.00812734,-1.40348
-168.1,-0.008225,-1.38395
-165.68,-0.00832266,-1.37419
-163.26,-0.00842031,-1.37419
-163.26,-0.00851797,-1.38395
-160.84,-0.0085668,-1.37907
-156.01,-0.00866445,-1.35954
-151.17,-0.00876211,-1.34001
-148.75,-0.00881094,-1.32536
-146.34,-0.00890859,-1.31071
-141.5,-0.00900625,-1.29118
-139.08,-0.00905508,-1.26677
-134.25,-0.00915273,-1.24235
-134.25,-0.00920156,-1.23747
-129.41,-0.00929922,-1.23259
-126.99,-0.00934805,-1.2277
-124.57,-0.0094457,-1.21305
-122.16,-0.00949453,-1.19841
-119.74,-0.00959219,-1.17887
-114.9,-0.00964102,-1.17399
-114.9,-0.00973867,-1.16423
-112.48,-0.0097875,-1.14958
-107.65,-0.00988516,-1.13493
-102.81,-0.00993398,-1.11052
-100.39,-0.00998281,-1.09587
-97.98,-0.01008047,-1.0861
-95.56,-0.0101293,-1.07634
-93.14,-0.01017813,-1.06169
-90.72,-0.01027578,-1.03239
-85.89,-0.01032461,-1.00798
-83.47,-0.01037344,-0.98845
-83.47,-0.01042227,-0.97868
-78.63,-0.01051992,-0.96403
-76.21,-0.01056875,-0.9445
-73.8,-0.01066641,-0.92009
-71.38,-0.01066641,-0.91032
-68.96,-0.01076406,-0.90544
-68.96,-0.01081289,-0.90055
-64.12,-0.01086172,-0.88102
-61.71,-0.01091055,-0.85661
-59.29,-0.01095938,-0.84196
-56.87,-0.0110082,-0.82731
-56.87,-0.01105703,-0.82731
-54.45,-0.01110586,-0.81755
-54.45,-0.01115469,-0.81266
-52.03,-0.01120352,-0.8029
-52.03,-0.01125234,-0.8029
-52.03,-0.01135,-0.80778
-52.03,-0.01139883,-0.81266
-52.03,-0.01139883,-0.81266
-52.03,-0.01149648,-0.80778
-49.62,-0.01149648,-0.8029
-44.78,-0.01154531,-0.78825
-39.94,-0.01159414,-0.75895
-27.86,-0.01164297,-0.70036
-20.6,-0.0116918,-0.632
-15.77,-0.0116918,-0.56852
-15.77,-0.01174063,-0.52946
-13.35,-0.01178945,-0.50993
-10.93,-0.01178945,-0.50016
-8.51,-0.01183828,-0.47575
-6.09,-0.01188711,-0.44645
-3.68,-0.01188711,-0.41716
-1.26,-0.01193594,-0.40251
-1.26,-0.01198477,-0.40251
-1.26,-0.01198477,-0.40739
1.16,-0.01198477,-0.39274
3.58,-0.01198477,-0.37321
8.41,-0.01208242,-0.3488
10.83,-0.01208242,-0.33415
10.83,-0.01208242,-0.32927
10.83,-0.01208242,-0.32438
13.25,-0.01213125,-0.30973
15.67,-0.01213125,-0.28044
15.67,-0.01213125,-0.25602
18.09,-0.01213125,-0.24137
18.09,-0.01218008,-0.23649
20.5,-0.01222891,-0.21696
22.92,-0.01222891,-0.18766
25.34,-0.01222891,-0.15837
27.76,-0.01222891,-0.13884
27.76,-0.01222891,-0.13395
27.76,-0.01222891,-0.12907
30.18,-0.01227773,-0.11442
35.01,-0.01227773,-0.09001
37.43,-0.01222891,-0.06559
37.43,-0.01227773,-0.05583
35.01,-0.01227773,-0.04606
39.85,-0.01227773,-0.0363
44.68,-0.01227773,-0.00212
54.36,-0.01227773,0.03206
61.61,-0.01227773,0.05648
68.86,-0.01227773,0.06624
76.12,-0.01222891,0.07601
85.79,-0.01222891,0.10042
95.46,-0.01222891,0.1346
102.72,-0.01222891,0.16878
107.55,-0.01222891,0.18343
119.64,-0.01222891,0.18831
138.98,-0.01222891,0.17855
163.16,-0.01222891,0.15902
189.76,-0.01218008,0.14925
204.27,-0.01218008,0.14925
211.52,-0.01218008,0.16878
209.11,-0.01213125,0.20784
206.69,-0.01213125,0.26155
199.43,-0.01213125,0.3055
194.6,-0.01208242,0.32991
192.18,-0.01203359,0.34945
192.18,-0.01203359,0.36898
192.18,-0.01203359,0.40316
189.76,-0.01198477,0.43734
187.34,-0.01193594,0.45687
184.93,-0.01193594,0.46663
184.93,-0.01193594,0.4764
184.93,-0.01188711,0.49593
187.34,-0.01183828,0.52034
189.76,-0.01183828,0.54476
192.18,-0.01178945,0.56429
192.18,-0.01178945,0.56917
194.6,-0.01174063,0.55941
194.6,-0.0116918,0.53987
194.6,-0.01164297,0.53987
194.6,-0.01164297,0.55941
197.02,-0.01154531,0.5887
199.43,-0.01154531,0.60335
199.43,-0.01149648,0.618
201.85,-0.01144766,0.6473
204.27,-0.01139883,0.69124
204.27,-0.01135,0.73519
206.69,-0.01135,0.76448
206.69,-0.01130117,0.76448
206.69,-0.01125234,0.76937
209.11,-0.01120352,0.77913
209.11,-0.01115469,0.79866
211.52,-0.01110586,0.81331
213.94,-0.01105703,0.82308
216.36,-0.0110082,0.82308
213.94,-0.01095938,0.82308
216.36,-0.01091055,0.83284
218.78,-0.01086172,0.85237
218.78,-0.01081289,0.87679
221.2,-0.01071523,0.89144
221.2,-0.01066641,0.9012
223.61,-0.01061758,0.91585
223.61,-0.01056875,0.94027
226.03,-0.01047109,0.97445
226.03,-0.01042227,0.99886
228.45,-0.01037344,1.00863
228.45,-0.01032461,1.01351
230.87,-0.01022695,1.01839
230.87,-0.01017813,1.02816
233.29,-0.01008047,1.0428
233.29,-0.01003164,1.05745
233.29,-0.00998281,1.0721
235.7,-0.00993398,1.09163
235.7,-0.00983633,1.11116
238.12,-0.0097875,1.1307
238.12,-0.00973867,1.15511
240.54,-0.00964102,1.17952
240.54,-0.00954336,1.19905
242.96,-0.00949453,1.20882
242.96,-0.00939688,1.20882
242.96,-0.00934805,1.2137
245.38,-0.00929922,1.21859
245.38,-0.00920156,1.2137
245.38,-0.00910391,1.20882
247.79,-0.00905508,1.20882
247.79,-0.00895742,1.22835
250.21,-0.00890859,1.25277
252.63,-0.00881094,1.28206
252.63,-0.00871328,1.30159
252.63,-0.00866445,1.33089
252.63,-0.0085668,1.36019
255.05,-0.00846914,1.37972
257.47,-0.00842031,1.38948
257.47,-0.00832266,1.39925
257.47,-0.008225,1.39925
257.47,-0.00812734,1.39925
259.88,-0.00807852,1.39925
262.3,-0.00798086,1.4139
262.3,-0.0078832,1.42855
262.3,-0.00778555,1.42855
262.3,-0.00768789,1.41878
264.72,-0.00759023,1.42366
264.72,-0.00754141,1.45784
267.14,-0.00744375,1.49202
267.14,-0.00734609,1.51155
267.14,-0.00724844,1.52132
269.56,-0.00719961,1.53109
269.56,-0.00710195,1.5555
271.97,-0.0070043,1.57503
271.97,-0.00690664,1.57503
271.97,-0.00680898,1.56527
271.97,-0.00671133,1.56038
271.97,-0.00661367,1.56038
274.39,-0.00651602,1.57015
276.81,-0.00641836,1.57503
276.81,-0.0063207,1.5848
276.81,-0.00622305,1.59456
276.81,-0.00612539,1.60433
279.23,-0.00602773,1.61409
279.23,-0.00593008,1.63363
281.65,-0.00583242,1.65316
281.65,-0.00573477,1.67269
281.65,-0.00563711,1.68245
284.06,-0.00553945,1.69222
281.65,-0.0054418,1.70687
284.06,-0.00534414,1.7264
284.06,-0.00519766,1.73616
286.48,-0.0051,1.73128
286.48,-0.00500234,1.72152
286.48,-0.00490469,1.71663
286.48,-0.00480703,1.71175
288.9,-0.00466055,1.71175
288.9,-0.00456289,1.71663
288.9,-0.00446523,1.7264
288.9,-0.00436758,1.74105
291.32,-0.00426992,1.76546
293.73,-0.00412344,1.78988
293.73,-0.00402578,1.80941
293.73,-0.00392812,1.81917
293.73,-0.00383047,1.81429
293.73,-0.00368398,1.80452
293.73,-0.00363516,1.79964
296.15,-0.00348867,1.79964
296.15,-0.00339102,1.79476
296.15,-0.00324453,1.78499
296.15,-0.00314687,1.78011
296.15,-0.00304922,1.79476
298.57,-0.00295156,1.82405
298.57,-0.00280508,1.85335
300.99,-0.00270742,1.868
300.99,-0.00260977,1.868
300.99,-0.00246328,1.868
300.99,-0.00236562,1.86312
300.99,-0.00226797,1.86312
300.99,-0.00212148,1.86312
300.99,-0.00202383,1.85823
300.99,-0.00192617,1.85335
300.99,-0.00182852,1.84359
300.99,-0.00168203,1.85335
303.41,-0.00158437,1.86312
303.41,-0.00148672,1.87777
303.41,-0.00134023,1.87777
303.41,-0.00119375,1.88265
303.41,-0.00114492,1.89241
303.41,-0.00099844,1.91195
305.82,-0.00090078,1.92659
305.82,-0.0007543,1.93148
305.82,-0.00065664,1.92171
305.82,-0.00055898,1.8973
305.82,-0.0004125,1.87777
305.82,-0.00031484,1.86312
305.82,-0.00016836,1.85823
308.24,-0.00011953,1.85335
308.24,0.00002695,1.84359
308.24,0.00012461,1.84847
308.24,0.00027109,1.868
310.66,0.00036875,1.90218
310.66,0.00051523,1.94124
310.66,0.00061289,1.95101
313.08,0.00071055,1.94124
313.08,0.0008082,1.91683
313.08,0.00095469,1.90218
313.08,0.00105234,1.89241
313.08,0.00115,1.88753
313.08,0.00129648,1.868
313.08,0.00139414,1.85335
313.08,0.0014918,1.84847
313.08,0.00158945,1.85823
315.5,0.00173594,1.87288
313.08,0.00183359,1.88265
315.5,0.00193125,1.8973
313.08,0.00207773,1.90218
313.08,0.00217539,1.90218
313.08,0.00227305,1.90218
313.08,0.00241953,1.8973
313.08,0.00251719,1.88753
313.08,0.00261484,1.86312
313.08,0.0027125,1.84359
310.66,0.00285898,1.82894
313.08,0.00295664,1.82894
310.66,0.0030543,1.82894
310.66,0.00320078,1.81429
310.66,0.00329844,1.80452
310.66,0.00344492,1.79964
310.66,0.00354258,1.81429
310.66,0.00364023,1.82894
310.66,0.00373789,1.83382
310.66,0.00388438,1.83382
310.66,0.00398203,1.81917
310.66,0.00407969,1.80452
308.24,0.00417734,1.79964
308.24,0.004275,1.79964
308.24,0.00442148,1.79476
308.24,0.00451914,1.78011
305.82,0.0046168,1.7557
305.82,0.00471445,1.74593
305.82,0.00486094,1.7557
308.24,0.00495859,1.76546
305.82,0.00505625,1.7557
305.82,0.00515391,1.73128
303.41,0.00530039,1.71663
305.82,0.00534922,1.72152
305.82,0.00544688,1.74105
305.82,0.00559336,1.74593
303.41,0.00569102,1.73128
303.41,0.00578867,1.70198
300.99,0.00588633,1.68245
303.41,0.00598398,1.67757
303.41,0.00608164,1.67757
300.99,0.00622813,1.66292
300.99,0.00632578,1.63851
300.99,0.00642344,1.61898
298.57,0.00652109,1.60921
298.57,0.00661875,1.61898
298.57,0.00671641,1.62874
298.57,0.00681406,1.63363
298.57,0.00691172,1.61898
296.15,0.00700938,1.60921
296.15,0.00710703,1.59945
298.57,0.00720469,1.59945
296.15,0.00730234,1.5848
293.73,0.00735117,1.5555
293.73,0.00749766,1.52132
291.32,0.00759531,1.49691
291.32,0.00769297,1.49202
291.32,0.0077418,1.49691
291.32,0.00783945,1.50179
291.32,0.00793711,1.50179
291.32,0.00803477,1.48714
288.9,0.00813242,1.47249
288.9,0.00823008,1.47249
291.32,0.00827891,1.48226
288.9,0.00837656,1.47738
288.9,0.00847422,1.45296
286.48,0.00857187,1.41878
286.48,0.0086207,1.39925
286.48,0.00871836,1.39437
286.48,0.00881602,1.38948
284.06,0.00891367,1.37484
281.65,0.0089625,1.34554
281.65,0.00906016,1.32113
281.65,0.00915781,1.31136
281.65,0.00920664,1.32113
281.65,0.0093043,1.31624
279.23,0.00935312,1.29183
276.81,0.00945078,1.25765
276.81,0.00949961,1.23812
279.23,0.00959727,1.243
276.81,0.00964609,1.25277
276.81,0.00974375,1.24788
274.39,0.00984141,1.22835
274.39,0.00989023,1.20394
271.97,0.00993906,1.18441
271.97,0.01003672,1.17952
271.97,0.01013437,1.16976
271.97,0.0101832,1.14534
269.56,0.01023203,1.11116
267.14,0.01028086,1.09163
267.14,0.01037852,1.09163
269.56,0.01042734,1.09163
267.14,0.01047617,1.09163
264.72,0.01057383,1.08187
264.72,0.01062266,1.06234
264.72,0.01067148,1.05257
264.72,0.01076914,1.0428
262.3,0.01081797,1.02816
262.3,0.0108668,1.00374
259.88,0.01091562,0.96956
259.88,0.01101328,0.9305
257.47,0.01106211,0.91097
257.47,0.01111094,0.89632
257.47,0.01115977,0.88167
255.05,0.01120859,0.86214
255.05,0.01125742,0.85237
252.63,0.01130625,0.84261
252.63,0.01135508,0.84749
252.63,0.01140391,0.84749
